,age,company,desc,jcid,jkid,job_no,loc,query_date,query_time,title
2508,30+ days ago,Justice,"The Manager, Marketing Planning & Optimization will support 1) omni-channel calendar planning, 2) marketing optimization/testing, 3) marketing/customer...",84a41a0767748401,7b0443a5d9862c2d,1,"New Albany, OH 43054",2018-10-29,20:53:52,Mgr CRM-Justice
2509,30+ days ago,Justice,"The Manager, Marketing Planning & Optimization will support 1) omni-channel calendar planning, 2) marketing optimization/testing, 3) marketing/customer...",84a41a0767748401,7b0443a5d9862c2d,1,"New Albany, OH 43054",2018-10-29,20:53:52,Mgr CRM-Justice
2510,Just posted,NCL Corporation,Administrating Microsoft SQL databases from version 2005 to 2016 including coding and creating and monitoring always on availability group....,e60df106ed23aed1,bceb727d2ef60709,1,"Miami, FL",2018-10-29,20:53:55,Database Administrator II
2511,3 days ago,NCL Corporation,"NOTICE OF JOB AVAILABILITY – NCL (BAHAMAS) LTD. Title: Data Warehouse Integration Specialist Duties: Plan, coordinate, and develop all software related to...",e60df106ed23aed1,12ee580edbcfbdc2,2,"Miami, FL",2018-10-29,20:53:55,Data Warehouse Integration Specialist I
2512,13 days ago,NCL Corporation,Knowledge of SQL and Toad tool is a plus. Develop and support business rules and processes required for the deployment of new systems or enhancement of existing...,e60df106ed23aed1,e8954f3e8a7db7d7,3,"Miami, FL",2018-10-29,20:53:55,Business Rules Developer
2513,9 days ago,NCL Corporation,"Good knowledge or awareness of technology stacks and components like Java, .NET, Web Services (SOAP/REST), relational databases (Oracle, MySQL, SQL Server),...",e60df106ed23aed1,c0a4bdd3dad902c2,4,"Miami, FL",2018-10-29,20:53:55,"Manager, BPM Program"
2514,9 days ago,NCL Corporation,"Relational databases, e.g., SQL Server, Oracle and My SQL. Develop, code, test, and deploy new software applications for multiple business areas....",e60df106ed23aed1,bd955efbd79f5fc9,5,"Miami, FL",2018-10-29,20:53:55,BPM Developer
2515,18 days ago,NCL Corporation,"Experience with relational database technology, T-SQL, PL/SQL and thorough experience with SAP HANA, SQL Server, Oracle RDBMS platform or Big data platforms....",e60df106ed23aed1,f3e5d417c1befce8,6,"Miami, FL",2018-10-29,20:53:55,Data Solutions Developer
2516,18 days ago,NCL Corporation,Intermediate to advanced level working knowledge of relational database structures and SQL query. Responsible for the reporting support to steer and lead the...,e60df106ed23aed1,13224bc7938458ce,7,"Miami, FL",2018-10-29,20:53:55,Business Planning & Reporting Analyst
2517,18 days ago,NCL Corporation,"Tealium, Adobe Tag Manager) and processes, SQL, database query tools and basic database design concepts. Leads the Data collection, reporting and insights...",e60df106ed23aed1,5e9cd0fd3c62d7e0,8,"Miami, FL",2018-10-29,20:53:55,"Sr. Analyst, Measurement & Insights"
2518,18 days ago,NCL Corporation,"Proficiency with HTML, XML, JavaScript, PHP, ASP and ASP.NET, C#, Visual Basic, SQL, and Java. Develop, test, maintain and support applications....",e60df106ed23aed1,ff64536cbe6445d4,9,"Miami, FL",2018-10-29,20:53:55,Development Operations Engineer
2519,18 days ago,NCL Corporation,"Proficient in SQL. Responsible for analyzing and optimizing KPI's that measure the success of both domestic and international, digital marketing efforts....",e60df106ed23aed1,f1154f5f32f837ff,10,"Miami, FL",2018-10-29,20:53:55,"Director, Marketing Analytics"
2520,4 days ago,Broadridge,"Knowledge of Excel, Word, SQL etc. As a Tax Services Associate on our growing team, you will work closely with the Taxonomy and Tax Data Servcies (TDS) Product...",08edc949ab1f38ee,a3fb95a7289bf0bb,1,"Deer Park, NY",2018-10-29,20:53:56,Tax Services Associate
2521,4 days ago,Broadridge,"Microsoft Access and SQL experience preferred. You'll run SQL queries to identify incomplete data, analyze results using Excel, and leverage internal and...",08edc949ab1f38ee,15e8aeb01d403308,2,"Pittsburgh, PA 15262 (Spring Garden area)",2018-10-29,20:53:56,Data Management Analyst
2522,4 days ago,Broadridge,"2-3 years experience with SQL, Database Management and Test Plans. Broadridge is growing!...",08edc949ab1f38ee,7bb64bd0755940dd,3,"Denver, CO 80239",2018-10-29,20:53:56,Senior Business Analyst
2523,7 days ago,Broadridge,Knowledge of RDBS database concepts and exposure to SQL. This is an excellent time to join Broadridge as we continue to grow and expand our organization....,08edc949ab1f38ee,7ce3edcd29101bde,4,"Deer Park, NY",2018-10-29,20:53:56,Entry Level Java Engineer
2524,12 days ago,Broadridge,"5+ years of experience scripting with a combination of Bash and Python. Broadridge is hiring a Deployment Manager in our Newark, NJ location helping Broadridge...",08edc949ab1f38ee,43660af9ffc67b03,5,"Newark, NJ",2018-10-29,20:53:56,Deployment Manager
2525,14 days ago,Broadridge,Performance Tuning and Troubleshooting the ETL Applications. Performance tuning and troubleshooting the slow running ETL Jobs....,08edc949ab1f38ee,b73ddd0d4eeb6e01,6,"Deer Park, NY",2018-10-29,20:53:56,Informatica consultant (CWK 1)
2526,17 days ago,Broadridge,Experience with SQL and scripting languages such as PowerShell is a plus. Broadridge is hiring a Senior Server Engineer to be part of their Technology Services...,08edc949ab1f38ee,d4134801acaade8a,7,"Newark, NJ",2018-10-29,20:53:56,Windows Admin
2527,20 days ago,Broadridge,"You'll have an equitable mix of experience in C# or Java and database development, including SQL queries and Stored Procedures....",08edc949ab1f38ee,dffac9b3caefb278,8,"Deer Park, NY",2018-10-29,20:53:56,C#/Java Engineer
2528,18 days ago,Broadridge,Manage process of performance tuning ETL/reports/dashboards and tune SQL used to create the report/dashboards. Will work as a Liaison between business and IT on...,08edc949ab1f38ee,b87a25a873c4c6da,9,"Deer Park, NY",2018-10-29,20:53:56,Business Systems Analyst
2529,20 days ago,Broadridge,"Working knowledge of databases - Oracle, Microsoft SQL, DB2, etc. Broadridge is hiring for a Director, Information Security Design and Architecture Review....",08edc949ab1f38ee,7b5ddfc8768c6034,10,"Newark, NJ",2018-10-29,20:53:56,Director Information Security
2530,30+ days ago,Air Methods,"Proficient in Transact SQL and relational database design. Responsible for providing technical support, system configuration, change management, and overall...",6c768ec516367906,c9a1f68d73d6e68e,1,"Omaha, NE",2018-10-29,20:53:56,"Application Support Analyst - Omaha, NE"
2531,30+ days ago,Hanesbrands Inc,"Analytics, Statistics, Computer Science, or related field Experience in manipulating, cleansing, aggregating and compiling analytic data Experience in...",f4c703805080d5b5,d1bbf77c31246082,1,"Winston-Salem, NC",2018-10-29,20:53:57,Analyst - Sales Analytics
2532,30+ days ago,Covia Corp,Programming knowledge in SQL is a plus. Covia Corporation is North America's leading industrial mineral producer and a technology partner to a diverse customer...,254b7a70dbe74a38,ed339eb0c95f7f37,1,"The Woodlands, TX",2018-10-29,20:53:59,Business Process Analyst
2533,30+ days ago,Covia Corp,Programming knowledge in SQL is a plus. Covia Corporation is North America's leading industrial mineral producer and a technology partner to a diverse customer...,254b7a70dbe74a38,4a3c6798e0b7ae51,2,"Charlotte, NC",2018-10-29,20:53:59,Senior Business Process Analyst
2534,30+ days ago,Covia Corp,"As a Business Process Analyst, you will provide support, to include complex analysis, troubleshooting, configuration, and process changes for the supported...",254b7a70dbe74a38,ed339eb0c95f7f37,1,"The Woodlands, TX",2018-10-29,20:53:59,Business Process Analyst
2535,30+ days ago,Covia Corp,"As a Senior Business Process Analyst, you will provide support, to include complex analysis, troubleshooting, configuration, and process changes for the...",254b7a70dbe74a38,4a3c6798e0b7ae51,2,"Charlotte, NC",2018-10-29,20:53:59,Senior Business Process Analyst
2536,30+ days ago,Covia Corp,Programming knowledge in SQL is a plus. Covia Corporation is North America's leading industrial mineral producer and a technology partner to a diverse customer...,254b7a70dbe74a38,ed339eb0c95f7f37,1,"The Woodlands, TX",2018-10-29,20:54:00,Business Process Analyst
2537,30+ days ago,Covia Corp,Programming knowledge in SQL is a plus. Covia Corporation is North America's leading industrial mineral producer and a technology partner to a diverse customer...,254b7a70dbe74a38,4a3c6798e0b7ae51,2,"Charlotte, NC",2018-10-29,20:54:00,Senior Business Process Analyst
2538,3 days ago,ASSURANT,Develop SQL queries to retrieve information from relational databases. And the ability to write SQL and understand entity relationship diagrams....,cc80d5313758adb1,849da9c62b184e80,1,"Atlanta, GA 30339",2018-10-29,20:54:01,Business Integration Analyst
2539,9 days ago,ASSURANT,"Accessing and analyzing data in environments such as SAS, SQL, Oracle and AS400. Data access, analysis and visualization tools, such as Alteryx, Tableau, MS-SQL...",cc80d5313758adb1,556b22c9c74f0aae,2,"Atlanta, GA 30339",2018-10-29,20:54:01,Intern - Audit Data Analytics (Atlanta)
2540,19 days ago,ASSURANT,Assurant has an opening for a Risk Analyst I Gather and perform analysis of financial and insurance data across the organization. Improve processes and...,cc80d5313758adb1,c69c6aa5236d3aaf,3,"Miami, FL 33157",2018-10-29,20:54:01,Risk Analyst I
2541,26 days ago,ASSURANT,1+ years of SQL experience. You are a passionate Business Analyst - You understand that effective solution development requires going above and beyond....,cc80d5313758adb1,0ea66afe877d9e92,4,"Miami, FL 33157",2018-10-29,20:54:01,Business Systems Analyst
2542,23 days ago,ASSURANT,"Oracle DB, SQL Server, IBM Informix. You are a passionate Java Software Engineer - You understand that effective solution development requires going above and...",cc80d5313758adb1,69c395518887304c,5,"Atlanta, GA 30339",2018-10-29,20:54:01,Sr Java Software Engineer
2543,30+ days ago,ASSURANT,Develop SQL queries to retrieve information from relational databases. And the ability to write SQL and understand entity relationship diagrams....,cc80d5313758adb1,e4dbffcc66573925,6,"Atlanta, GA 30339",2018-10-29,20:54:01,Data Analytics Analyst
2544,30 days ago,ASSURANT,"Hands-on experience working with SQL Server 2012/2014. We also work to create and design SQL databases and tables, so we need you to how to use Entity Framework...",cc80d5313758adb1,566ff8e3e3ff031c,7,"Atlanta, GA 30339",2018-10-29,20:54:01,Senior Full Stack Web Developer (Digital Delivery Team)
2545,30+ days ago,ASSURANT,"MS SQL, BI stack:. 2+ years of experience with SQL Server (T-SQL). Intermediate knowledge of MS SQL – required for query, profiling and testing....",cc80d5313758adb1,0783a66053f93f78,8,"Miami, FL 33157",2018-10-29,20:54:01,Business System Analyst (BI)
2546,30+ days ago,ASSURANT,Working experience with database technology including Oracle 12c and SQL server 2014 and PL/SQL and Stored procedures....,cc80d5313758adb1,b607c8083b76c7f7,9,"Miami, FL 33157",2018-10-29,20:54:01,Application Systems Architect (ASP.NET & Azure)
2547,12 days ago,Abilities in Motion,"Experience in Current Windows Server environments, (Active Directory, Current SQL versions and Remote Desktop Hosting), IP Networking, Android and iOS devices....",0648c39ce780ceaa,36be11dcd7b935ce,1,"Reading, PA",2018-10-29,20:54:02,IT Administrator
2548,Just posted,"NVR, Inc",Expertise with Microsoft SQL Server. NVR has been helping families build their happily ever after since 1948....,406370dc8d89c02b,0c34f01427aee9fc,1,"Reston, VA",2018-10-29,20:54:04,Senior .NET Software Engineer
2549,3 days ago,Eli Lilly,"Position Description/Purpose: Elanco is one of the largest global Animal Health companies. Until recently, Elanco was the Animal Health Division of Eli Lilly...",ac8d156b339793e6,932ace63a74970ac,1,"Greenfield, IN",2018-10-29,20:54:05,Associate Consultant-CRM-Fixed Duration Employment
2550,6 days ago,Eli Lilly,"Proficient in R, Python, JMP and/or SAS programming language, data acquisition and compilation across sources. The statistician will provide statistical support...",ac8d156b339793e6,ba0ba80f61adacdc,2,"Indianapolis, IN",2018-10-29,20:54:05,Research Scientist - Statistics - Product Development
2551,12 days ago,Eli Lilly,"Broad knowledge in programming languages (R, SAS, SQL, etc.). How would you like a career where you get to use your best analytical skills to make a substantial...",ac8d156b339793e6,c823198593fcbe12,3,"Indianapolis, IN",2018-10-29,20:54:05,Analytics Learning & Communications Leader
2552,13 days ago,Eli Lilly,"Fluency in languages like R, SAS, SQL, and optimization software (like GAMS, etc.). Research Scientist – Optimization....",ac8d156b339793e6,e24c44edde2ef1fb,4,"Indianapolis, IN",2018-10-29,20:54:05,Data Scientist - Optimization
2553,11 days ago,Eli Lilly,How would you like a career where you get to use your best analytical skills to make a substantial difference in the well-being of people across the globe?...,ac8d156b339793e6,5fd65c23c35c1bb7,5,"Indianapolis, IN",2018-10-29,20:54:05,Principal Research Sci-Machine Learn
2554,13 days ago,Eli Lilly,"Effective learning agility and software technology practitioner in a number of new technologies (e.g., Spark, NoSQL, Cloud/AWS, IoT, Python, R, mobility)....",ac8d156b339793e6,6c932a19d3241c35,6,"Indianapolis, IN",2018-10-29,20:54:05,IT Technical Account Manager - Medicines Development
2555,19 days ago,Eli Lilly,"Deep knowledge and experience in programming languages (R, Python, SQL, etc.). How would you like a career where you get to use your best analytical skills to...",ac8d156b339793e6,31e5c2617644c9e5,7,"Indianapolis, IN",2018-10-29,20:54:05,Research Scientist - Behavioral Economics
2556,19 days ago,Eli Lilly,"Proficiency with one or more relevant programming languages such as R, SQL, SAS, Python, C++. How would you like a career where you get to use your best...",ac8d156b339793e6,ccf6b16b198b674a,8,"Indianapolis, IN",2018-10-29,20:54:05,Research Scientist-Predictive Analytics
2557,23 days ago,Eli Lilly,"Expertise in programming languages such as Java, Python, and R. How would you like a career where you get to use your best analytical skills to make a...",ac8d156b339793e6,92feac0fa57e69dd,9,"Indianapolis, IN",2018-10-29,20:54:05,Research Scientist-Natural Language Processing
2558,21 days ago,Eli Lilly,"The role of the Emerging Technologies group, is to embed and scale identified emerging technologies that will positively disrupt Eli Lilly to “power our...",ac8d156b339793e6,4d44c28309ec0a81,10,"Indianapolis, IN",2018-10-29,20:54:05,Cloud Engineer
2559,3 days ago,Eli Lilly,Work closely with and provide direction to the support team (both on-shore and off-shore) in determining best approach to meet reporting data source needs...,ac8d156b339793e6,932ace63a74970ac,1,"Greenfield, IN",2018-10-29,20:54:05,Associate Consultant-CRM-Fixed Duration Employment
